Technology,Phase,Functional Unit,Ecoinvent Database Type,Method Family,Impact Category,Score,Impact Unit
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,energy resources: non-renewable,-2.3015834406523954,"MJ, net calorific value"
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,eutrophication: freshwater,-1.5635305864758927e-05,kg P-Eq
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,eutrophication: marine,0.00019937662849667633,kg N-Eq
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,eutrophication: terrestrial,0.0022158618627333296,mol N-Eq
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,human toxicity: carcinogenic,2.877735688078613e-12,CTUh
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",1.6496054092915487e-11,CTUh
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, organics",-1.3618318404836875e-11,CTUh
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,human toxicity: non-carcinogenic,-4.443039827381938e-10,CTUh
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",-4.0583122821099226e-10,CTUh
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",-3.8472754527201545e-11,CTUh
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,ionising radiation: human health,-0.0012351855835636546,kBq U235-Eq
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,land use,-0.35867940795160236,dimensionless
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,material resources: metals/minerals,-2.250713744790914e-07,kg Sb-Eq
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,ozone depletion,-4.712375529559352e-09,kg CFC-11-Eq
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,particulate matter formation,-3.0284518068634583e-09,disease incidence
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,photochemical oxidant formation: human health,0.00037600363704497317,kg NMVOC-Eq
Fuel_NH3,Use,kg,ecoinvent-consequential-3.11,EF v3.1,water use,2.3274383559059744,m3 world Eq deprived
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,acidification,0.0010187284366153333,mol H+-Eq
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,climate change,1.4114951711026333,kg CO2-Eq
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,climate change: biogenic,5.952745296733224e-05,kg CO2-Eq
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,climate change: fossil,1.4114185045402725,kg CO2-Eq
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,climate change: land use and land use change,1.713910939417021e-05,kg CO2-Eq
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,ecotoxicity: freshwater,0.11963213331446462,CTUe
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",0.11900088080044605,CTUe
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, organics",0.000631252514018604,CTUe
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,energy resources: non-renewable,0.08878885280937594,"MJ, net calorific value"
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,eutrophication: freshwater,5.000629584886548e-06,kg P-Eq
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,eutrophication: marine,0.00027643135680241503,kg N-Eq
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,eutrophication: terrestrial,0.00301778302725004,mol N-Eq
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,human toxicity: carcinogenic,1.3934306557788174e-11,CTUh
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",1.295734640508692e-11,CTUh
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, organics",9.769601527012562e-13,CTUh
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,human toxicity: non-carcinogenic,2.7362228640456915e-10,CTUh
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",2.663345900289237e-10,CTUh
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",7.287696375645436e-12,CTUh
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,ionising radiation: human health,0.0013356173898844206,kBq U235-Eq
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,land use,0.04249535714215734,dimensionless
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,material resources: metals/minerals,6.896830863668774e-07,kg Sb-Eq
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,ozone depletion,8.278710301482978e-11,kg CFC-11-Eq
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,particulate matter formation,2.0164402436772185e-09,disease incidence
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,photochemical oxidant formation: human health,0.0007520010547328465,kg NMVOC-Eq
Fuel_NH3,Use,kg,ecoinvent-apos-3.11,EF v3.1,water use,2.3061334951875527,m3 world Eq deprived
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,acidification,1550.798936769807,mol H+-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,climate change,94943.03641145119,kg CO2-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,climate change: biogenic,205.63948691580782,kg CO2-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,climate change: fossil,94602.68536143354,kg CO2-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,climate change: land use and land use change,134.71156310181183,kg CO2-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,ecotoxicity: freshwater,1222825.2048808606,CTUe
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",1208431.3655464386,CTUe
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, organics",14393.839334422171,CTUe
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,energy resources: non-renewable,1167426.2627081806,"MJ, net calorific value"
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: freshwater,65.39732757167874,kg P-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: marine,147.9679556041009,kg N-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: terrestrial,3561.657815920145,mol N-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: carcinogenic,9.009489444418477e-05,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",6.0918637940168954e-05,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, organics",2.9176256504015825e-05,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: non-carcinogenic,0.0057303155089730344,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",0.005385503946560291,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",0.00034481156241274364,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,ionising radiation: human health,4909.140368435307,kBq U235-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,land use,560552.4519032752,dimensionless
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,material resources: metals/minerals,9.819509538706711,kg Sb-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,ozone depletion,0.0014069757002742604,kg CFC-11-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,particulate matter formation,0.011276608853983542,disease incidence
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,photochemical oxidant formation: human health,436.69633395847313,kg NMVOC-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-cutoff-3.11,EF v3.1,water use,27975.953247110137,m3 world Eq deprived
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,acidification,1968.7730841243372,mol H+-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,climate change,106901.22279806349,kg CO2-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,climate change: biogenic,207.5444697689287,kg CO2-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,climate change: fossil,106581.39968257624,kg CO2-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,climate change: land use and land use change,112.27864571831293,kg CO2-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,ecotoxicity: freshwater,410435.3598146714,CTUe
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",394295.5075162658,CTUe
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, organics",16139.852298405713,CTUe
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,energy resources: non-renewable,1296578.008065939,"MJ, net calorific value"
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,eutrophication: freshwater,42.86494243675513,kg P-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,eutrophication: marine,147.9801192205028,kg N-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,eutrophication: terrestrial,3663.8918566585053,mol N-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,human toxicity: carcinogenic,0.00010488420650118768,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",6.669145496515292e-05,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, organics",3.8192751536034755e-05,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,human toxicity: non-carcinogenic,0.006722685344008676,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",0.006092467532328086,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",0.000630217811680588,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,ionising radiation: human health,3137.8628671987312,kBq U235-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,land use,890007.1437600062,dimensionless
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,material resources: metals/minerals,20.03927100867378,kg Sb-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,ozone depletion,0.001745345344838383,kg CFC-11-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,particulate matter formation,0.011286951084922415,disease incidence
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,photochemical oxidant formation: human health,486.5592251872039,kg NMVOC-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-consequential-3.11,EF v3.1,water use,29491.94759763457,m3 world Eq deprived
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,acidification,1555.586793949409,mol H+-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,climate change,98040.05328409832,kg CO2-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,climate change: biogenic,253.74617587371333,kg CO2-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,climate change: fossil,97646.47827034444,kg CO2-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,climate change: land use and land use change,139.82883788017898,kg CO2-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,ecotoxicity: freshwater,1249261.610743087,CTUe
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",1226143.2959422513,CTUe
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, organics",23118.31480083562,CTUe
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,energy resources: non-renewable,1175298.4513352476,"MJ, net calorific value"
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,eutrophication: freshwater,67.27939681078885,kg P-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,eutrophication: marine,151.57058186127676,kg N-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,eutrophication: terrestrial,3597.415150000474,mol N-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,human toxicity: carcinogenic,9.118317436142466e-05,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",6.0689331243462944e-05,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, organics",3.0493843117961732e-05,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,human toxicity: non-carcinogenic,0.00562638198125118,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",0.005289083945955673,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",0.000337298035295506,CTUh
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,ionising radiation: human health,5110.392524315887,kBq U235-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,land use,603487.331062265,dimensionless
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,material resources: metals/minerals,9.858318365357707,kg Sb-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,ozone depletion,0.0014665270874179594,kg CFC-11-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,particulate matter formation,0.011325022254268173,disease incidence
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,photochemical oxidant formation: human health,448.7358370126191,kg NMVOC-Eq
Elec_Li-ion_Battery,Infra,MWh,ecoinvent-apos-3.11,EF v3.1,water use,29222.53859987775,m3 world Eq deprived
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,acidification,12317.402127624739,mol H+-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,climate change,1042113.4714200605,kg CO2-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,climate change: biogenic,1327.7210976088618,kg CO2-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,climate change: fossil,1038229.2589952726,kg CO2-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,climate change: land use and land use change,2556.4913271789846,kg CO2-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,ecotoxicity: freshwater,13902680.67981637,CTUe
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",13708118.58822039,CTUe
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,"ecotoxicity: freshwater, organics",194562.09159598447,CTUe
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,energy resources: non-renewable,11912127.73240225,"MJ, net calorific value"
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: freshwater,994.4660712576615,kg P-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: marine,1486.7979995375774,kg N-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,eutrophication: terrestrial,16412.64437706677,mol N-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: carcinogenic,0.0018088707978933716,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",0.0011174200934880286,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: carcinogenic, organics",0.0006914507044053433,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,human toxicity: non-carcinogenic,0.10116465791373717,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",0.09551430326462702,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",0.005650354649110194,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,ionising radiation: human health,47642.6251699503,kBq U235-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,land use,11214041.785549797,dimensionless
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,material resources: metals/minerals,126.2744943706925,kg Sb-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,ozone depletion,0.011056702038077834,kg CFC-11-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,particulate matter formation,0.10962664936148625,disease incidence
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,photochemical oxidant formation: human health,5254.489063547127,kg NMVOC-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-cutoff-3.11,EF v3.1,water use,483797.42976485664,m3 world Eq deprived
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,acidification,7677.490617226113,mol H+-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,climate change,1161619.9301697714,kg CO2-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,climate change: biogenic,973.4136974925341,kg CO2-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,climate change: fossil,1157898.9163755723,kg CO2-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,climate change: land use and land use change,2747.6000967063296,kg CO2-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,ecotoxicity: freshwater,8872520.910060607,CTUe
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",8722354.644280978,CTUe
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,"ecotoxicity: freshwater, organics",150166.26577962827,CTUe
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,energy resources: non-renewable,12392720.096499734,"MJ, net calorific value"
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,eutrophication: freshwater,617.0739427860484,kg P-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,eutrophication: marine,1591.529443009873,kg N-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,eutrophication: terrestrial,18091.754444804843,mol N-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,human toxicity: carcinogenic,0.002021015219063369,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",0.0012176717842942845,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: carcinogenic, organics",0.0008033434347690842,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,human toxicity: non-carcinogenic,0.11433404361028779,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",0.10474205905150391,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",0.009591984558783897,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,ionising radiation: human health,18851.412711018187,kBq U235-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,land use,14964160.909716811,dimensionless
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,material resources: metals/minerals,267.1686271846281,kg Sb-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,ozone depletion,0.01488166152673172,kg CFC-11-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,particulate matter formation,0.10225300160899892,disease incidence
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,photochemical oxidant formation: human health,5361.756633607529,kg NMVOC-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-consequential-3.11,EF v3.1,water use,378896.06460692594,m3 world Eq deprived
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,acidification,12427.317015915603,mol H+-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,climate change,1126748.107786818,kg CO2-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,climate change: biogenic,2750.775434515205,kg CO2-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,climate change: fossil,1121374.4381800096,kg CO2-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,climate change: land use and land use change,2622.8941722928553,kg CO2-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,ecotoxicity: freshwater,14346154.922626663,CTUe
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, inorganics",14082882.761101764,CTUe
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,"ecotoxicity: freshwater, organics",263272.1615249022,CTUe
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,energy resources: non-renewable,11256782.341536343,"MJ, net calorific value"
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,eutrophication: freshwater,1019.924328844411,kg P-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,eutrophication: marine,1539.8182700596994,kg N-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,eutrophication: terrestrial,16922.247691618817,mol N-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,human toxicity: carcinogenic,0.0018088000714301272,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, inorganics",0.0011300558948214529,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,"human toxicity: carcinogenic, organics",0.0006787441766086743,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,human toxicity: non-carcinogenic,0.10125860331367205,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, inorganics",0.09564776015207022,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,"human toxicity: non-carcinogenic, organics",0.0056108431616018325,CTUh
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,ionising radiation: human health,50012.1651568369,kBq U235-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,land use,11724245.924025927,dimensionless
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,material resources: metals/minerals,128.83005316126065,kg Sb-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,ozone depletion,0.01199340616421166,kg CFC-11-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,particulate matter formation,0.10778223242203208,disease incidence
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,photochemical oxidant formation: human health,5388.080073826116,kg NMVOC-Eq
Elec_Wind_Onshore,Infra,MW,ecoinvent-apos-3.11,EF v3.1,water use,502305.8498680715,m3 world Eq deprived
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,acidification,3.508887120560686e-07,mol H+-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,climate change,0.00021732694724088992,kg CO2-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,climate change: biogenic,6.975687900291107e-08,kg CO2-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,climate change: fossil,0.00021720321500725144,kg CO2-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,climate change: land use and land use change,5.39753546355964e-08,kg CO2-Eq
Elec_Wind_Onshore,Use,kWh,ecoinvent-cutoff-3.11,EF v3.1,ecotoxicity: freshwater,0.00027234721863877103,CTUe
