Informations,Time,CO2 PS,MeOH,H2O wwtp,H2_from_AEC,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Power_to_the_grid,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Electricity consumption
 ,29,18208.71616211561,12471.72339870932,28499.63071846923,2479.467872506823,2479.467872506823,0.0,26218.885071036148,19686.974907704174,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,132540.14265242234,-0.0,0.0,0.0,0.0,148312.27527255876,132540.14265242234
 ,30,12328.59482590042,8444.243031438644,19296.27529407153,1678.775950584223,1678.7759505842234,0.0,17752.04841185781,13329.481047638732,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,89739.09540797108,-0.0,0.0,0.0,0.0,148312.27527255876,89739.09540797106
 ,31,8246.468038084158,5648.2657795096975,12907.076573912154,1122.9156619303574,1122.9156619303574,0.0,11874.15937551637,8915.950355727038,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,60025.54163705111,-0.0,0.0,0.0,0.0,148312.27527255876,60025.54163705111
 ,32,5315.3437245908735,3640.646386706078,8319.385724060414,723.786557993256,723.786557993256,0.0,7653.608578843887,5746.865270466453,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,38690.06519908756,-0.0,0.0,0.0,0.0,148312.27527255876,38690.06519908756
 ,33,5256.771259807236,3600.528260141942,8227.710198903002,715.810787304561,715.810787304561,0.0,7569.26958927335,5683.537651198215,0.0,0.0,5511.63797364778,-0.0,1447.0134813588836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,36816.706292339535,-0.0,0.0,0.0,0.0,148312.27527255876,38263.719773698416
 ,34,10577.526450326071,7244.8811303603225,16555.565755719297,1440.334220747579,1440.334220747579,0.0,15230.670183873199,11436.253712735777,0.0,0.0,5511.63797364778,-0.0,27010.91831869916,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49982.25638698534,-0.0,0.0,0.0,0.0,148312.27527255876,76993.1747056845
 ,35,13300.154562914364,9109.69490610573,20816.92581546521,1811.072545945473,1811.072545945473,0.0,19151.00552984581,14379.916014807055,0.0,0.0,5511.63797364778,-0.0,48233.78271196279,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,48577.23720692433,-0.0,0.0,0.0,0.0,148312.27527255876,96811.01991888712
 ,36,14571.85496563428,9980.722579201562,22807.345762668956,1984.239081352199,1984.239081352199,0.0,20982.137741850693,15754.858305936461,0.0,0.0,5511.63797364778,-0.0,51610.14750180018,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54457.50266421673,-0.0,0.0,0.0,0.0,148312.27527255876,106067.65016601692
 ,37,14919.943776905468,10219.139573222923,23352.161909515144,2031.6380861278174,2031.6380861278176,0.0,21483.353777949993,16131.20640385487,0.0,0.0,5511.63797364778,-0.0,56433.525772996465,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,52167.84177819137,-0.0,0.0,0.0,0.0,148312.27527255876,108601.36755118784
 ,38,16682.757750757617,11426.546404628505,26111.255237833928,2271.6792056915515,2271.6792056915515,0.0,24021.644592664743,18037.13289319092,0.0,0.0,5511.63797364778,-0.0,52092.48532891981,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,69340.29842338154,-0.0,0.0,0.0,0.0,148312.27527255876,121432.78375230134
 ,39,16150.802031719497,11062.193172410614,25278.65718884535,2199.2431754295453,2199.2431754295453,0.0,23255.677034262186,17461.99081291059,0.0,0.0,5511.63797364778,-0.0,22669.87787462251,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,94890.83240152814,-0.0,0.0,0.0,0.0,148312.27527255876,117560.71027615064
 ,40,13527.989440364257,9265.746192030314,21173.52480983139,1842.0966584553307,1842.0966584553307,0.0,19479.06690517005,14626.247468135327,0.0,0.0,5511.63797364778,-0.0,482.3378271196279,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,97987.07837240332,-0.0,0.0,0.0,0.0,148312.27527255876,98469.41619952295
 ,41,13501.044551297731,9247.29078856009,21131.35163401223,1838.4275921590638,1838.4275921590636,0.0,19440.268730526805,14597.115081742968,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,98273.2859831565,-0.0,0.0,0.0,0.0,148312.27527255876,98273.2859831565
 ,42,15602.875156583164,10686.90079218025,24421.06165805226,2124.6323642505463,2124.6323642505463,0.0,22466.712472530977,16869.58097214934,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,113572.38372159866,-0.0,0.0,0.0,0.0,148312.27527255876,113572.38372159866
 ,43,14655.621567466429,10038.096964018103,22938.454249258702,1995.645519685507,1995.6455196855075,0.0,21102.75398336243,15845.425426302927,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106677.38218981774,-0.0,0.0,0.0,0.0,148312.27527255876,106677.38218981774
 ,44,17740.45118032583,12150.99395912728,27766.71913148072,2415.7045644388227,2415.7045644388227,0.0,25544.62634620189,19180.694241644254,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,129131.67019708916,-0.0,0.0,0.0,0.0,148312.27527255876,129131.67019708914
 ,45,21104.095057151662,14454.85962818607,33031.37411893254,2873.7295483471307,2873.729548347131,0.0,30387.9657360419,22817.41261387622,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,153615.43035333758,-0.0,0.0,0.0,0.0,148312.27527255876,153615.43035333758
 ,46,17819.091100931746,12204.856918446401,27889.80352013528,2426.412906251769,2426.4129062517695,0.0,25657.86063586871,19265.71847563905,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,129704.08541859548,-0.0,0.0,0.0,0.0,148312.27527255876,129704.08541859548
 ,47,18151.523492584034,12432.550337386325,28410.114799447736,2471.6799875519528,2471.679987551953,0.0,26136.53286036937,19625.139101162506,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,132123.84067314502,-0.0,0.0,0.0,0.0,148312.27527255876,132123.84067314502
 ,48,16653.79045922588,11406.705793990328,26065.91667007227,2267.7347502962875,2267.7347502962875,0.0,23979.934343533063,18005.813917352523,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,121221.93259081974,-0.0,0.0,0.0,0.0,148312.27527255876,121221.93259081974
 ,49,14548.385312094722,9964.647474037482,22770.611901093394,1981.0432353951253,1981.0432353951255,0.0,20948.343588362215,15729.483289037296,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,105896.81597867273,-0.0,0.0,0.0,0.0,148312.27527255876,105896.81597867273
 ,50,17522.404127736696,12001.646662833353,27425.439690211264,2386.0132530483797,2386.01325304838,0.0,25230.65854303479,18944.945229204135,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,127544.5189010943,-0.0,0.0,0.0,0.0,148312.27527255876,127544.5189010943
 ,51,22158.584901640097,15177.112946328834,34681.823875891394,3017.318677202551,3017.3186772025515,0.0,31906.334620210655,23957.510296988257,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,161290.99809626347,-0.0,0.0,0.0,0.0,148312.27527255876,161290.99809626347
 ,52,30111.940508374933,20624.616786558174,47130.13136481838,4100.321428739198,4100.321428739199,0.0,43358.438916059786,32556.552144189238,0.0,0.0,5511.63797364778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,219182.99208951823,-0.0,0.0,0.0,0.0,148312.27527255876,219182.99208951823
 ,53,31766.93453357302,21758.174338063713,51557.556135220846,4485.507383764213,4325.680782915251,0.0,46884.8783733325,35614.92862708785,159.82660084896202,0.0,5671.464574496742,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,239217.5248422401,-0.0,0.0,0.0,0.0,148312.27527255876,239217.52484224006
 ,54,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,5952.070115092115,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247127.26244850951,-0.0,0.0,1784.1513397600716,0.0,150096.42661231884,245343.11110874946
 ,55,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,6232.675655687488,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,1833.7110991978434,0.0,151930.1377115167,245345.58909672135
 ,56,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,6513.281196282861,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,1833.7110991978434,0.0,153763.84881071455,245345.58909672135
 ,57,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,6793.886736878234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,1833.7110991978434,0.0,155597.5599099124,245345.58909672135
 ,58,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,7074.492277473607,-0.0,1447.0134813588836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,3211.819176682495,0.0,158809.3790865949,245414.49450059558
 ,59,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,7355.09781806898,-0.0,2894.026962717767,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,4589.927254167146,0.0,163399.30634076206,245483.3999044698
 ,60,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,7635.703358664353,-0.0,4341.040444076651,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,5968.035331651796,0.0,169367.34167241387,245552.30530834405
 ,61,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,7916.308899259726,-0.0,3376.364789837395,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,5049.2966133286955,0.0,174416.63828574255,245506.36837242788
 ,62,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,8196.9144398551,-0.0,1447.0134813588836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,247179.30019591918,-0.0,0.0,3211.819176682495,0.0,177628.45746242505,245414.49450059558
 ,63,31766.93453357302,21758.174338063713,51425.91044187854,4474.054208443433,4325.680782915251,0.0,46802.942357087646,35523.990415040855,148.373425528182,0.0,8345.287865383281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,238645.10962073377,-0.0,0.0,0.0,0.0,177628.45746242505,238645.10962073377
 ,64,24589.273356732087,16841.968052556225,38486.25043430503,3348.3037877845377,3348.3037877845377,0.0,35406.303573548816,26585.532075009232,0.0,0.0,8345.287865383281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,178983.83221555033,-0.0,0.0,0.0,0.0,177628.45746242505,178983.83221555033
 ,65,24121.008374942307,16521.238612974183,37753.33884731652,3284.540479716537,3284.540479716537,0.0,34732.04484871455,26079.251408949305,0.0,0.0,8345.287865383281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,175575.3597602171,-0.0,0.0,0.0,0.0,177628.45746242505,175575.35976021708
 ,66,20989.70971808851,14376.513505540075,32852.34228088954,2858.15377843739,2858.1537784373904,0.0,30223.26131470834,22693.741000792877,0.0,0.0,8345.287865383281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,152782.8263947829,-0.0,0.0,0.0,0.0,177628.45746242505,152782.8263947829
 ,67,14226.67654597961,9744.299004095623,22267.084856597474,1937.2363825239802,1937.2363825239806,0.0,20485.112403361578,15381.656877240403,0.0,0.0,8345.287865383281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,103555.11734523773,-0.0,0.0,0.0,0.0,177628.45746242505,103555.11734523773
 ,68,15667.216909806188,10730.970486168622,24521.767066951445,2133.3937348247755,2133.3937348247755,0.0,22559.35870953111,16939.14625450872,0.0,0.0,8345.287865383281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,114040.72344828567,-0.0,0.0,0.0,0.0,177628.45746242505,114040.72344828567
 ,69,14870.094078209842,10184.995943979344,23274.13894558932,2024.8500882662706,2024.850088266271,0.0,21411.574773362856,16077.30970083419,0.0,0.0,8345.287865383281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,108238.51461210777,-0.0,0.0,0.0,0.0,177628.45746242505,108238.51461210776
 ,70,1553.9656593869076,1064.3600406759642,2432.2114226730746,211.6023937725575,211.6023937725575,0.0,2237.568352708532,1680.1230065541065,0.0,0.0,8345.287865383281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,70849.39309826189,-0.0,0.0,56703.02012876063,0.0,234331.47759118569,14146.372969501252
 ,71,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,8345.287865383281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,42644.93400222227,-0.0,0.0,40614.2228592593,0.0,274945.700450445,2030.7111429629651
 ,72,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,8345.287865383281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5802.208836177892,-0.0,0.0,5525.913177312278,0.0,280471.6136277573,276.2956588656139
 ,73,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,7940.780341151293,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,27799.348568675974,252672.2650590813,27799.348568675974
 ,74,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,7536.272816919305,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,27799.348568675974,224872.91649040533,27799.348568675974
 ,75,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,7131.765292687317,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1977.4344015673535,-0.0,0.0,0.0,25717.838672289286,199155.07781811606,27695.27307385664
 ,76,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,6727.257768455329,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7389.360132172742,-0.0,0.0,0.0,20021.074745336242,179134.0030727798,27410.434877508986
 ,77,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,6322.750244223341,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12671.191494253962,-0.0,0.0,0.0,14461.252258934961,164672.75081384482,27132.443753188923
 ,78,6353.386906714604,4351.634867612743,6111.741474154801,531.7215082514676,865.1361565830503,0.0,6763.047380007665,4221.868775516653,0.0,333.4146483315826,5989.335595891758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,29895.685886853804,-0.0,0.0,0.0,0.0,164672.75081384482,29895.685886853804
 ,79,6353.386906714604,4351.634867612743,9362.293977729576,814.519576062473,865.1361565830503,0.0,8786.184757127598,6467.285433936036,0.0,50.61658052057726,5938.719015371181,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,43763.74557153011,-0.0,0.0,0.0,0.0,164672.75081384482,43763.74557153011
 ,80,6353.386906714604,4351.634867612743,8697.546842852184,756.6865753281398,865.1361565830503,0.0,8372.447469874178,6008.091408105431,0.0,108.44958125491041,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,40927.68833770325,-0.0,0.0,0.0,0.0,164672.75081384482,40927.68833770325
 ,81,6823.800383486199,4673.8358791001365,10680.368088252406,929.1920236779592,929.1920236779595,0.0,9825.648135180214,7377.784668002997,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,49670.029902527334,-0.0,0.0,0.0,0.0,164672.75081384482,49670.029902527334
 ,82,14962.46732228819,10248.265289238487,23418.718240530354,2037.4284869261405,2037.4284869261403,0.0,21544.58379215178,16177.182186193557,0.0,0.0,5830.2694341162705,-0.0,4341.040444076651,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,104569.85341972622,-0.0,0.0,0.0,0.0,164672.75081384482,108910.89386380286
 ,83,21559.670231225697,14766.897418647737,33744.42407314215,2935.764894363367,2935.764894363367,0.0,31043.952298955992,23309.973261245137,0.0,0.0,5830.2694341162705,-0.0,12058.445677990698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,144873.08878851347,-0.0,0.0,0.0,0.0,164672.75081384482,156931.53446650418
 ,84,26254.401926896677,17982.467073216903,41092.450065622135,3575.0431557091256,3575.0431557091256,0.0,37803.93634573058,28385.84265633046,0.0,0.0,5830.2694341162705,-0.0,16881.823949186975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,174222.37832756576,-0.0,0.0,0.0,0.0,164672.75081384482,191104.20227675274
 ,85,26191.168318478518,17939.156382519534,40993.4790853032,3566.4326804213783,3566.4326804213783,0.0,37712.88573584783,28317.475482545746,0.0,0.0,5830.2694341162705,-0.0,14470.134813588835,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,176173.79385542832,-0.0,0.0,0.0,0.0,164672.75081384482,190643.92866901716
 ,86,27303.144025961792,18700.783579425886,42733.90365719679,3717.84961817612,3717.84961817612,0.0,39314.029002441566,29519.725968318395,0.0,0.0,5830.2694341162705,-0.0,9164.418715272928,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,189573.5138134176,-0.0,0.0,0.0,0.0,164672.75081384482,198737.93252869055
 ,87,23534.218668333197,16119.327855022737,36834.91660387728,3204.637744537323,3204.637744537323,0.0,33887.12136583547,25444.82369162635,0.0,0.0,5830.2694341162705,-0.0,4341.040444076651,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,166963.1125639172,-0.0,0.0,0.0,0.0,164672.75081384482,171304.15300799385
 ,88,23155.88207659696,15860.193203148603,36242.75771382875,3153.119921103101,3153.1199211031017,0.0,33342.351293712636,25035.772173558624,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,168550.26385991205,-0.0,0.0,0.0,0.0,164672.75081384482,168550.26385991203
 ,89,23177.3293276713,15874.883101144727,36276.32618346182,3156.040377961178,3156.0403779611784,0.0,33373.23337271268,25058.960601011753,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,168706.37710214104,-0.0,0.0,-0.0,0.0,164672.75081384482,168706.37710214104
 ,90,21089.796889768764,14445.06636285532,33008.99513917716,2871.782577108413,2871.782577108413,0.0,30367.377683375205,22801.9536622408,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,153511.35485851823,-0.0,0.0,0.0,0.0,164672.75081384482,153511.35485851823
 ,91,16929.030181346592,11595.226151607254,26496.712030363225,2305.2139466416006,2305.213946641601,0.0,24376.254357366943,18303.39873633431,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,123225.38586609192,-0.0,0.0,-0.0,0.0,164672.75081384482,123225.38586609192
 ,92,10652.134700256087,7295.982671408279,16672.33991775389,1450.4935728445882,1450.4935728445882,0.0,15338.099236687814,11516.918968386031,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,77536.24364040412,-0.0,0.0,0.0,0.0,164672.75081384482,77536.24364040412
 ,93,9890.75728711698,6774.491292545877,15480.659245780205,1346.8173543828777,1346.817354382878,0.0,14241.785432186303,10693.72979380005,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,71994.22354127456,-0.0,0.0,0.0,0.0,164672.75081384482,71994.22354127456
 ,94,9887.182745271255,6772.042976213188,15475.064500841363,1346.3306115731984,1346.3306115731984,0.0,14236.63841901963,10689.865055891196,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,71968.20466756973,-0.0,0.0,0.0,0.0,164672.75081384482,71968.20466756975
 ,95,12607.409089866853,8635.211705388256,19732.66539930133,1716.7418897392158,1716.7418897392158,0.0,18153.515438858365,13630.930604529374,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,91768.56755694811,-0.0,0.0,0.0,0.0,164672.75081384482,91768.5675569481
 ,96,11971.140641328066,8199.411398169908,18736.80080018717,1630.1016696162837,1630.101669616284,0.0,17237.34709519043,12943.007256753293,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,87137.20803748771,-0.0,0.0,0.0,0.0,164672.75081384482,87137.20803748771
 ,97,10784.39274854786,7386.5703757177125,16879.3454804911,1468.5030568027257,1468.5030568027262,0.0,15528.538723854745,11659.914271013642,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,78498.94196748297,-0.0,0.0,0.0,0.0,164672.75081384482,78498.94196748297
 ,98,13154.31399226255,9009.804104289418,20588.661374944397,1791.2135396201625,1791.2135396201627,0.0,18941.00845335945,14222.23550458409,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,95749.45523378764,-0.0,0.0,0.0,0.0,164672.75081384482,95749.45523378764
 ,99,8582.47497158217,5878.407514782309,13432.982598163453,1168.6694860402204,1168.6694860402204,0.0,12357.978613183706,9279.235719159351,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,62471.31576530547,-0.0,0.0,0.0,0.0,164672.75081384482,62471.31576530547
 ,100,7545.8578363223505,5168.39577830298,11810.506565898811,1027.5140712331965,1027.5140712331968,0.0,10865.344794848315,8158.461725591581,0.0,0.0,5830.2694341162705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,54925.84239090373,-0.0,0.0,0.0,0.0,164672.75081384482,54925.84239090372
